repo_path,name,start,raw_code,code,doc,tokens
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/CustomizedResponseEntityExceptionHandler.java,handleHystrixBadRequestException,147,"@ExceptionHandler(HystrixBadRequestException.class)
public ResponseEntity<ErrorDetails> handleHystrixBadRequestException(final NativeWebRequest req, final HystrixBadRequestException ex) {
    String message = ex.getMessage();
    if (ex.getCause() instanceof BadRequestException) {
        message = ex.getCause().getMessage();
    }
    ErrorDetails errorDetails = new ErrorDetails(LocalDate.now(), BAD_REQUEST, message, req.getDescription(false));
    return new ResponseEntity<>(errorDetails, HttpStatus.BAD_REQUEST);
}","@ExceptionHandler(HystrixBadRequestException.class)
public ResponseEntity<ErrorDetails> handleHystrixBadRequestException(final NativeWebRequest req, final HystrixBadRequestException ex) {
    String message = ex.getMessage();
    if (ex.getCause() instanceof BadRequestException) {
        message = ex.getCause().getMessage();
    }
    ErrorDetails errorDetails = new ErrorDetails(LocalDate.now(), BAD_REQUEST, message, req.getDescription(false));
    return new ResponseEntity<>(errorDetails, HttpStatus.BAD_REQUEST);
}",,ExceptionHandler HystrixBadRequestException class public ResponseEntity ErrorDetails handleHystrixBadRequestException final NativeWebRequest req final HystrixBadRequestException ex String message ex getMessage if ex getCause instanceof BadRequestException message ex getCause getMessage ErrorDetails errorDetails new ErrorDetails LocalDate now BAD_REQUEST message req getDescription false return new ResponseEntity errorDetails HttpStatus BAD_REQUEST
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/CustomizedResponseEntityExceptionHandler.java,handleGenericException,159,"@ExceptionHandler(Exception.class)
public ResponseEntity<ErrorDetails> handleGenericException(final NativeWebRequest req, final Exception ex) {
    ErrorDetails errorDetails = new ErrorDetails(LocalDate.now(), HttpStatus.INTERNAL_SERVER_ERROR.getReasonPhrase(), ex.getMessage(), req.getDescription(false));
    return new ResponseEntity<>(errorDetails, HttpStatus.INTERNAL_SERVER_ERROR);
}","@ExceptionHandler(Exception.class)
public ResponseEntity<ErrorDetails> handleGenericException(final NativeWebRequest req, final Exception ex) {
    ErrorDetails errorDetails = new ErrorDetails(LocalDate.now(), HttpStatus.INTERNAL_SERVER_ERROR.getReasonPhrase(), ex.getMessage(), req.getDescription(false));
    return new ResponseEntity<>(errorDetails, HttpStatus.INTERNAL_SERVER_ERROR);
}",,ExceptionHandler Exception class public ResponseEntity ErrorDetails handleGenericException final NativeWebRequest req final Exception ex ErrorDetails errorDetails new ErrorDetails LocalDate now HttpStatus INTERNAL_SERVER_ERROR getReasonPhrase ex getMessage req getDescription false return new ResponseEntity errorDetails HttpStatus INTERNAL_SERVER_ERROR
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/CustomizedResponseEntityExceptionHandler.java,getErrors,167,"private String getErrors(BindingResult bindingResult) {
    String errors;
    if (bindingResult.hasFieldErrors()) {
        errors = bindingResult.getFieldErrors().stream().map(fieldError -> format(MESSAGE_INVALID_PROPERTY, fieldError.getRejectedValue(), fieldError.getField())).collect(Collectors.joining("". ""));
    } else {
        errors = bindingResult.toString();
    }
    return errors;
}","private String getErrors(BindingResult bindingResult) {
    String errors;
    if (bindingResult.hasFieldErrors()) {
        errors = bindingResult.getFieldErrors().stream().map(fieldError -> format(MESSAGE_INVALID_PROPERTY, fieldError.getRejectedValue(), fieldError.getField())).collect(Collectors.joining("". ""));
    } else {
        errors = bindingResult.toString();
    }
    return errors;
}",,private String getErrors BindingResult bindingResult String errors if bindingResult hasFieldErrors errors bindingResult getFieldErrors stream map fieldError format MESSAGE_INVALID_PROPERTY fieldError getRejectedValue fieldError getField collect Collectors joining else errors bindingResult toString return errors
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/BadRequestException.java,BadRequestException,6,"@ResponseStatus(HttpStatus.BAD_REQUEST)
public class BadRequestException extends RuntimeException {

    private static final long serialVersionUID = 1L;

    public BadRequestException(final String message) {
        super(message);
    }

    public BadRequestException(final String message, final Throwable throwable) {
        super(message, throwable);
    }
}","@ResponseStatus(HttpStatus.BAD_REQUEST)
public class BadRequestException extends RuntimeException {

    private static final long serialVersionUID = 1L;

    public BadRequestException(final String message) {
        super(message);
    }

    public BadRequestException(final String message, final Throwable throwable) {
        super(message, throwable);
    }
}",,ResponseStatus HttpStatus BAD_REQUEST public class BadRequestException extends RuntimeException private static final long serialVersionUID 1L public BadRequestException final String message super message public BadRequestException final String message final Throwable throwable super message throwable
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/GatewayTimeoutException.java,GatewayTimeoutException,6,"@ResponseStatus(HttpStatus.GATEWAY_TIMEOUT)
public class GatewayTimeoutException extends RuntimeException {

    private static final long serialVersionUID = 1L;

    public GatewayTimeoutException(final String message) {
        super(message);
    }

    public GatewayTimeoutException(final String message, final Throwable throwable) {
        super(message, throwable);
    }
}","@ResponseStatus(HttpStatus.GATEWAY_TIMEOUT)
public class GatewayTimeoutException extends RuntimeException {

    private static final long serialVersionUID = 1L;

    public GatewayTimeoutException(final String message) {
        super(message);
    }

    public GatewayTimeoutException(final String message, final Throwable throwable) {
        super(message, throwable);
    }
}",,ResponseStatus HttpStatus GATEWAY_TIMEOUT public class GatewayTimeoutException extends RuntimeException private static final long serialVersionUID 1L public GatewayTimeoutException final String message super message public GatewayTimeoutException final String message final Throwable throwable super message throwable
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/ListError.java,ListError,6,"public class ListError<T> extends ErrorDetails {

    private List<T> errors;

    public ListError(LocalDate timestamp, String message, String details, List<T> errors, String type) {
        super(timestamp, message, details, type);
        this.errors = errors;
    }

    public List<T> getErrors() {
        return errors;
    }
}","public class ListError<T> extends ErrorDetails {

    private List<T> errors;

    public ListError(LocalDate timestamp, String message, String details, List<T> errors, String type) {
        super(timestamp, message, details, type);
        this.errors = errors;
    }

    public List<T> getErrors() {
        return errors;
    }
}",,public class ListError T extends ErrorDetails private List T errors public ListError LocalDate timestamp String message String details List T errors String type super timestamp message details type this errors errors public List T getErrors return errors
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/ListError.java,getErrors,15,"public List<T> getErrors() {
    return errors;
}","public List<T> getErrors() {
    return errors;
}",,public List T getErrors return errors
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/FindResult.java,FindResult,18,"/**
 * Immutable class to return partial results in find operations.
 *
 * @author osvaldo
 *
 * @param <T> the type of elements.
 */
@Getter
public final class FindResult<T> {

    private static final FindResult<?> EMPTY = new FindResult<>(Collections.emptyList(), 0);

    private final List<T> values;

    private final long totalSize;

    @SuppressWarnings(""unchecked"")
    public static <T> FindResult<T> empty() {
        return (FindResult<T>) EMPTY;
    }

    /**
     * Creates a new FindResult
     *
     * @param values the list from the partial find operation.
     * @param totalSize if known the total number of elements an unrestricted find would return. -1 otherwise.
     */
    public FindResult(List<T> values, long totalSize) {
        this.values = requireNonNull(values, ""values"");
        this.totalSize = totalSize;
    }

    /**
     * Creates a new FindResult when the total size is unknown.
     */
    public FindResult(List<T> values) {
        this(values, -1);
    }

    public boolean isTotalSizeKnown() {
        return totalSize >= 0;
    }

    public <E> FindResult<E> map(Function<? super T, ? extends E> converter) {
        return new FindResult<>(values.stream().map(converter).collect(toList()), totalSize);
    }
}","@Getter
public final class FindResult<T> {

    private static final FindResult<?> EMPTY = new FindResult<>(Collections.emptyList(), 0);

    private final List<T> values;

    private final long totalSize;

    @SuppressWarnings(""unchecked"")
    public static <T> FindResult<T> empty() {
        return (FindResult<T>) EMPTY;
    }

    public FindResult(List<T> values, long totalSize) {
        this.values = requireNonNull(values, ""values"");
        this.totalSize = totalSize;
    }

    public FindResult(List<T> values) {
        this(values, -1);
    }

    public boolean isTotalSizeKnown() {
        return totalSize >= 0;
    }

    public <E> FindResult<E> map(Function<? super T, ? extends E> converter) {
        return new FindResult<>(values.stream().map(converter).collect(toList()), totalSize);
    }
}","Immutable class to return partial results in find operations.

@author osvaldo
@param <T> the type of elements.
",Getter public final class FindResult T private static final FindResult EMPTY new FindResult Collections emptyList 0 private final List T values private final long totalSize SuppressWarnings unchecked public static T FindResult T empty return FindResult T EMPTY public FindResult List T values long totalSize this values requireNonNull values values this totalSize totalSize public FindResult List T values this values 1 public boolean isTotalSizeKnown return totalSize 0 public E FindResult E map Function super T extends E converter return new FindResult values stream map converter collect toList totalSize
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/FindResult.java,empty,26,"@SuppressWarnings(""unchecked"")
public static <T> FindResult<T> empty() {
    return (FindResult<T>) EMPTY;
}","@SuppressWarnings(""unchecked"")
public static <T> FindResult<T> empty() {
    return (FindResult<T>) EMPTY;
}",,SuppressWarnings unchecked public static T FindResult T empty return FindResult T EMPTY
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/FindResult.java,isTotalSizeKnown,50,"public boolean isTotalSizeKnown() {
    return totalSize >= 0;
}","public boolean isTotalSizeKnown() {
    return totalSize >= 0;
}",,public boolean isTotalSizeKnown return totalSize 0
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/FindResult.java,map,54,"public <E> FindResult<E> map(Function<? super T, ? extends E> converter) {
    return new FindResult<>(values.stream().map(converter).collect(toList()), totalSize);
}","public <E> FindResult<E> map(Function<? super T, ? extends E> converter) {
    return new FindResult<>(values.stream().map(converter).collect(toList()), totalSize);
}",,public E FindResult E map Function super T extends E converter return new FindResult values stream map converter collect toList totalSize
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/BaseFindCmd.java,BaseFindCmd,10,"@Getter
@Setter
@NoArgsConstructor
public class BaseFindCmd implements Serializable {

    /**
     * Serial UUID.
     */
    private static final long serialVersionUID = 1136107096913897809L;

    private int pageNumber = 1;

    private int pageSize = 10;

    private List<Order> sort = Collections.emptyList();

    public boolean isDataValid() {
        return pageNumber > 0 && pageSize > 0;
    }

    public BaseFindCmd(int pageSize) {
        this.pageSize = pageSize;
    }
}","@Getter
@Setter
@NoArgsConstructor
public class BaseFindCmd implements Serializable {

    private static final long serialVersionUID = 1136107096913897809L;

    private int pageNumber = 1;

    private int pageSize = 10;

    private List<Order> sort = Collections.emptyList();

    public boolean isDataValid() {
        return pageNumber > 0 && pageSize > 0;
    }

    public BaseFindCmd(int pageSize) {
        this.pageSize = pageSize;
    }
}",,Getter Setter NoArgsConstructor public class BaseFindCmd implements Serializable private static final long serialVersionUID 1136107096913897809L private int pageNumber 1 private int pageSize 10 private List Order sort Collections emptyList public boolean isDataValid return pageNumber 0 pageSize 0 public BaseFindCmd int pageSize this pageSize pageSize
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/BaseFindCmd.java,isDataValid,24,"public boolean isDataValid() {
    return pageNumber > 0 && pageSize > 0;
}","public boolean isDataValid() {
    return pageNumber > 0 && pageSize > 0;
}",,public boolean isDataValid return pageNumber 0 pageSize 0
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/AddMemberGroupException.java,AddMemberGroupException,5,"public class AddMemberGroupException extends BusinessException {

    private static final long serialVersionUID = 1L;

    private List<AddMemberGroupError> errors;

    public AddMemberGroupException(String message, List<AddMemberGroupError> errors) {
        super(message);
        this.errors = errors;
    }

    public List<AddMemberGroupError> getErrors() {
        return errors;
    }
}","public class AddMemberGroupException extends BusinessException {

    private static final long serialVersionUID = 1L;

    private List<AddMemberGroupError> errors;

    public AddMemberGroupException(String message, List<AddMemberGroupError> errors) {
        super(message);
        this.errors = errors;
    }

    public List<AddMemberGroupError> getErrors() {
        return errors;
    }
}",,public class AddMemberGroupException extends BusinessException private static final long serialVersionUID 1L private List AddMemberGroupError errors public AddMemberGroupException String message List AddMemberGroupError errors super message this errors errors public List AddMemberGroupError getErrors return errors
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/AddMemberGroupException.java,getErrors,16,"public List<AddMemberGroupError> getErrors() {
    return errors;
}","public List<AddMemberGroupError> getErrors() {
    return errors;
}",,public List AddMemberGroupError getErrors return errors
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/BusinessException.java,BusinessException,6,"@ResponseStatus(HttpStatus.NOT_ACCEPTABLE)
public class BusinessException extends RuntimeException {

    private static final long serialVersionUID = 1L;

    public BusinessException(final String message) {
        super(message);
    }
}","@ResponseStatus(HttpStatus.NOT_ACCEPTABLE)
public class BusinessException extends RuntimeException {

    private static final long serialVersionUID = 1L;

    public BusinessException(final String message) {
        super(message);
    }
}",,ResponseStatus HttpStatus NOT_ACCEPTABLE public class BusinessException extends RuntimeException private static final long serialVersionUID 1L public BusinessException final String message super message
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/AddMemberGroupError.java,AddMemberGroupError,10,"@Getter
@Setter
@AllArgsConstructor
@NoArgsConstructor
@JsonInclude(Include.NON_NULL)
public class AddMemberGroupError {

    private Long userId;

    private String message;
}","@Getter
@Setter
@AllArgsConstructor
@NoArgsConstructor
@JsonInclude(Include.NON_NULL)
public class AddMemberGroupError {

    private Long userId;

    private String message;
}",,Getter Setter AllArgsConstructor NoArgsConstructor JsonInclude Include NON_NULL public class AddMemberGroupError private Long userId private String message
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/NotAuthorizedException.java,NotAuthorizedException,3,"public class NotAuthorizedException extends RuntimeException {

    private static final long serialVersionUID = -5644568184780083105L;

    public NotAuthorizedException(String message) {
        super(message);
    }

    public NotAuthorizedException(String message, Throwable cause) {
        super(message, cause);
    }
}","public class NotAuthorizedException extends RuntimeException {

    private static final long serialVersionUID = -5644568184780083105L;

    public NotAuthorizedException(String message) {
        super(message);
    }

    public NotAuthorizedException(String message, Throwable cause) {
        super(message, cause);
    }
}",,public class NotAuthorizedException extends RuntimeException private static final long serialVersionUID 5644568184780083105L public NotAuthorizedException String message super message public NotAuthorizedException String message Throwable cause super message cause
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/ErrorDetails.java,ErrorDetails,8,"public class ErrorDetails implements Problem {

    private LocalDate timestamp;

    private String message;

    private String details;

    private String type;

    public ErrorDetails(LocalDate timestamp, String message, String details, String type) {
        super();
        this.timestamp = timestamp;
        this.message = message;
        this.details = details;
        this.type = type;
    }

    public LocalDate getTimestamp() {
        return timestamp;
    }

    public String getMessage() {
        return message;
    }

    public String getDetails() {
        return details;
    }

    @Override
    public URI getType() {
        URI typeUri = null;
        try {
            typeUri = new URI(type);
        } catch (URISyntaxException e) {
            typeUri = DEFAULT_TYPE;
        }
        return typeUri;
    }
}","public class ErrorDetails implements Problem {

    private LocalDate timestamp;

    private String message;

    private String details;

    private String type;

    public ErrorDetails(LocalDate timestamp, String message, String details, String type) {
        super();
        this.timestamp = timestamp;
        this.message = message;
        this.details = details;
        this.type = type;
    }

    public LocalDate getTimestamp() {
        return timestamp;
    }

    public String getMessage() {
        return message;
    }

    public String getDetails() {
        return details;
    }

    @Override
    public URI getType() {
        URI typeUri = null;
        try {
            typeUri = new URI(type);
        } catch (URISyntaxException e) {
            typeUri = DEFAULT_TYPE;
        }
        return typeUri;
    }
}",,public class ErrorDetails implements Problem private LocalDate timestamp private String message private String details private String type public ErrorDetails LocalDate timestamp String message String details String type super this timestamp timestamp this message message this details details this type type public LocalDate getTimestamp return timestamp public String getMessage return message public String getDetails return details Override public URI getType URI typeUri null try typeUri new URI type catch URISyntaxException e typeUri DEFAULT_TYPE return typeUri
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/ErrorDetails.java,getTimestamp,23,"public LocalDate getTimestamp() {
    return timestamp;
}","public LocalDate getTimestamp() {
    return timestamp;
}",,public LocalDate getTimestamp return timestamp
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/ErrorDetails.java,getMessage,27,"public String getMessage() {
    return message;
}","public String getMessage() {
    return message;
}",,public String getMessage return message
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/ErrorDetails.java,getDetails,31,"public String getDetails() {
    return details;
}","public String getDetails() {
    return details;
}",,public String getDetails return details
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/web/ErrorDetails.java,getType,35,"@Override
public URI getType() {
    URI typeUri = null;
    try {
        typeUri = new URI(type);
    } catch (URISyntaxException e) {
        typeUri = DEFAULT_TYPE;
    }
    return typeUri;
}","@Override
public URI getType() {
    URI typeUri = null;
    try {
        typeUri = new URI(type);
    } catch (URISyntaxException e) {
        typeUri = DEFAULT_TYPE;
    }
    return typeUri;
}",,Override public URI getType URI typeUri null try typeUri new URI type catch URISyntaxException e typeUri DEFAULT_TYPE return typeUri
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/aspect/TokenValidatorAspect.java,TokenValidatorAspect,16,"@Aspect
@Component
public class TokenValidatorAspect {

    private static final String THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST = ""The Community ID is different between request and token"";

    private static final String ROLE_SUPER_ADMIN = ""OS_SUPER_ADMIN"";

    private static final String COMMUNITY_ID_OF_REQUEST_IS_EMPTY = ""Community ID of request is empty"";

    private static final String FAIL_TRANSFORMING_COMMUNITY_ID_VALUE = ""Fail transforming community ID value"";

    private Logger logger = LoggerFactory.getLogger(TokenValidatorAspect.class);

    @Pointcut(""@annotation(com.globant.os.accounts.support.aspect.TokenValidator)"")
    public void tokenAdvice() {
    }

    @Before(""tokenAdvice()"")
    public void validateToken(JoinPoint joinPoint) {
        OsPrincipal principal = (OsPrincipal) SecurityContextHolder.getContext().getAuthentication().getPrincipal();
        if (principal.getTokenType().equals(Token.Type.APP)) {
            logger.info(""{} Token Aspect {}"", joinPoint);
            return;
        }
        OsRole roleSuperAdmin = principal.getRoles().stream().filter(rol -> rol.getName().equals(ROLE_SUPER_ADMIN)).findAny().orElse(null);
        if (roleSuperAdmin != null) {
            logger.info(""{} Token Aspect {}"", joinPoint);
            return;
        }
        if (joinPoint.getArgs().length == 0 || joinPoint.getArgs()[0] == null) {
            logger.info(""Token Aspect: "" + COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
            throw new NotAuthorizedException(COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
        }
        try {
            Long communityIdRequest = (Long) joinPoint.getArgs()[0];
            if (communityIdRequest != principal.getCommunityId()) {
                logger.info(""Token Aspect: "" + THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
                throw new NotAuthorizedException(THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
            }
        } catch (ClassCastException exc) {
            logger.info(""Token Aspect: "" + FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
            throw new NotAuthorizedException(FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
        }
        logger.info(""{} Token Aspect Community Id From Token {}"", joinPoint, principal.getCommunityId());
    }
}","@Aspect
@Component
public class TokenValidatorAspect {

    private static final String THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST = ""The Community ID is different between request and token"";

    private static final String ROLE_SUPER_ADMIN = ""OS_SUPER_ADMIN"";

    private static final String COMMUNITY_ID_OF_REQUEST_IS_EMPTY = ""Community ID of request is empty"";

    private static final String FAIL_TRANSFORMING_COMMUNITY_ID_VALUE = ""Fail transforming community ID value"";

    private Logger logger = LoggerFactory.getLogger(TokenValidatorAspect.class);

    @Pointcut(""@annotation(com.globant.os.accounts.support.aspect.TokenValidator)"")
    public void tokenAdvice() {
    }

    @Before(""tokenAdvice()"")
    public void validateToken(JoinPoint joinPoint) {
        OsPrincipal principal = (OsPrincipal) SecurityContextHolder.getContext().getAuthentication().getPrincipal();
        if (principal.getTokenType().equals(Token.Type.APP)) {
            logger.info(""{} Token Aspect {}"", joinPoint);
            return;
        }
        OsRole roleSuperAdmin = principal.getRoles().stream().filter(rol -> rol.getName().equals(ROLE_SUPER_ADMIN)).findAny().orElse(null);
        if (roleSuperAdmin != null) {
            logger.info(""{} Token Aspect {}"", joinPoint);
            return;
        }
        if (joinPoint.getArgs().length == 0 || joinPoint.getArgs()[0] == null) {
            logger.info(""Token Aspect: "" + COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
            throw new NotAuthorizedException(COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
        }
        try {
            Long communityIdRequest = (Long) joinPoint.getArgs()[0];
            if (communityIdRequest != principal.getCommunityId()) {
                logger.info(""Token Aspect: "" + THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
                throw new NotAuthorizedException(THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
            }
        } catch (ClassCastException exc) {
            logger.info(""Token Aspect: "" + FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
            throw new NotAuthorizedException(FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
        }
        logger.info(""{} Token Aspect Community Id From Token {}"", joinPoint, principal.getCommunityId());
    }
}",,Aspect Component public class TokenValidatorAspect private static final String THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST The Community ID is different between request and token private static final String ROLE_SUPER_ADMIN OS_SUPER_ADMIN private static final String COMMUNITY_ID_OF_REQUEST_IS_EMPTY Community ID of request is empty private static final String FAIL_TRANSFORMING_COMMUNITY_ID_VALUE Fail transforming community ID value private Logger logger LoggerFactory getLogger TokenValidatorAspect class Pointcut annotation com globant os accounts support aspect TokenValidator public void tokenAdvice Before tokenAdvice public void validateToken JoinPoint joinPoint OsPrincipal principal OsPrincipal SecurityContextHolder getContext getAuthentication getPrincipal if principal getTokenType equals Token Type APP logger info Token Aspect joinPoint return OsRole roleSuperAdmin principal getRoles stream filter rol rol getName equals ROLE_SUPER_ADMIN findAny orElse null if roleSuperAdmin null logger info Token Aspect joinPoint return if joinPoint getArgs length 0 joinPoint getArgs 0 null logger info Token Aspect COMMUNITY_ID_OF_REQUEST_IS_EMPTY throw new NotAuthorizedException COMMUNITY_ID_OF_REQUEST_IS_EMPTY try Long communityIdRequest Long joinPoint getArgs 0 if communityIdRequest principal getCommunityId logger info Token Aspect THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST throw new NotAuthorizedException THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST catch ClassCastException exc logger info Token Aspect FAIL_TRANSFORMING_COMMUNITY_ID_VALUE throw new NotAuthorizedException FAIL_TRANSFORMING_COMMUNITY_ID_VALUE logger info Token Aspect Community Id From Token joinPoint principal getCommunityId
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/aspect/TokenValidatorAspect.java,tokenAdvice,28,"@Pointcut(""@annotation(com.globant.os.accounts.support.aspect.TokenValidator)"")
public void tokenAdvice() {
}","@Pointcut(""@annotation(com.globant.os.accounts.support.aspect.TokenValidator)"")
public void tokenAdvice() {
}",,Pointcut annotation com globant os accounts support aspect TokenValidator public void tokenAdvice
FutureOfOrganizations/os-account-service.git /src/main/java/com/globant/os/accounts/support/aspect/TokenValidatorAspect.java,validateToken,32,"@Before(""tokenAdvice()"")
public void validateToken(JoinPoint joinPoint) {
    OsPrincipal principal = (OsPrincipal) SecurityContextHolder.getContext().getAuthentication().getPrincipal();
    if (principal.getTokenType().equals(Token.Type.APP)) {
        logger.info(""{} Token Aspect {}"", joinPoint);
        return;
    }
    OsRole roleSuperAdmin = principal.getRoles().stream().filter(rol -> rol.getName().equals(ROLE_SUPER_ADMIN)).findAny().orElse(null);
    if (roleSuperAdmin != null) {
        logger.info(""{} Token Aspect {}"", joinPoint);
        return;
    }
    if (joinPoint.getArgs().length == 0 || joinPoint.getArgs()[0] == null) {
        logger.info(""Token Aspect: "" + COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
        throw new NotAuthorizedException(COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
    }
    try {
        Long communityIdRequest = (Long) joinPoint.getArgs()[0];
        if (communityIdRequest != principal.getCommunityId()) {
            logger.info(""Token Aspect: "" + THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
            throw new NotAuthorizedException(THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
        }
    } catch (ClassCastException exc) {
        logger.info(""Token Aspect: "" + FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
        throw new NotAuthorizedException(FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
    }
    logger.info(""{} Token Aspect Community Id From Token {}"", joinPoint, principal.getCommunityId());
}","@Before(""tokenAdvice()"")
public void validateToken(JoinPoint joinPoint) {
    OsPrincipal principal = (OsPrincipal) SecurityContextHolder.getContext().getAuthentication().getPrincipal();
    if (principal.getTokenType().equals(Token.Type.APP)) {
        logger.info(""{} Token Aspect {}"", joinPoint);
        return;
    }
    OsRole roleSuperAdmin = principal.getRoles().stream().filter(rol -> rol.getName().equals(ROLE_SUPER_ADMIN)).findAny().orElse(null);
    if (roleSuperAdmin != null) {
        logger.info(""{} Token Aspect {}"", joinPoint);
        return;
    }
    if (joinPoint.getArgs().length == 0 || joinPoint.getArgs()[0] == null) {
        logger.info(""Token Aspect: "" + COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
        throw new NotAuthorizedException(COMMUNITY_ID_OF_REQUEST_IS_EMPTY);
    }
    try {
        Long communityIdRequest = (Long) joinPoint.getArgs()[0];
        if (communityIdRequest != principal.getCommunityId()) {
            logger.info(""Token Aspect: "" + THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
            throw new NotAuthorizedException(THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST);
        }
    } catch (ClassCastException exc) {
        logger.info(""Token Aspect: "" + FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
        throw new NotAuthorizedException(FAIL_TRANSFORMING_COMMUNITY_ID_VALUE);
    }
    logger.info(""{} Token Aspect Community Id From Token {}"", joinPoint, principal.getCommunityId());
}",,Before tokenAdvice public void validateToken JoinPoint joinPoint OsPrincipal principal OsPrincipal SecurityContextHolder getContext getAuthentication getPrincipal if principal getTokenType equals Token Type APP logger info Token Aspect joinPoint return OsRole roleSuperAdmin principal getRoles stream filter rol rol getName equals ROLE_SUPER_ADMIN findAny orElse null if roleSuperAdmin null logger info Token Aspect joinPoint return if joinPoint getArgs length 0 joinPoint getArgs 0 null logger info Token Aspect COMMUNITY_ID_OF_REQUEST_IS_EMPTY throw new NotAuthorizedException COMMUNITY_ID_OF_REQUEST_IS_EMPTY try Long communityIdRequest Long joinPoint getArgs 0 if communityIdRequest principal getCommunityId logger info Token Aspect THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST throw new NotAuthorizedException THE_COMMUNITY_ID_IS_DIFFERENT_TO_THE_REQUEST catch ClassCastException exc logger info Token Aspect FAIL_TRANSFORMING_COMMUNITY_ID_VALUE throw new NotAuthorizedException FAIL_TRANSFORMING_COMMUNITY_ID_VALUE logger info Token Aspect Community Id From Token joinPoint principal getCommunityId
